ensembl_gene_id,DNASU_CloneID,GeneSymbol,description.ASUCloneT,TF_Name,Family_Name,DBDs,Superclass,Class,Family,Subfamily,TRANSFAC,UNIPROT,UNIPROT_HUMAN,UNIPROT_MOUSE,UNIPROT_RAT,description.ASUCloneF
ENSG00000167380,HsCD00080081,ZNF226,zinc finger protein 226 [Source:HGNC Symbol;Acc:HGNC:13019],ZNF226,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.47,PR000676258,NA,Q9NYT6,,,NA
ENSG00000167384,HsCD00079651,ZNF180,zinc finger protein 180 [Source:HGNC Symbol;Acc:HGNC:12970],ZNF180,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.58,PR000677441,NA,Q9UJW8,,,NA
ENSG00000167394,HsCD00080074,ZNF668,zinc finger protein 668 [Source:HGNC Symbol;Acc:HGNC:25821],ZNF668,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000677115,NA,Q96K58,Q8K2R5,D3ZPP0,NA
ENSG00000167491,HsCD00744505,GATAD2A,GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989],GATAD2A,GATA,GATA,2,2.2,2.2.1,2.2.1.2,PR000708263,NA,Q86YP4,Q8CHY6,G3V8R7,NA
ENSG00000167528,HsCD00509152,ZNF641,zinc finger protein 641 [Source:HGNC Symbol;Acc:HGNC:31834],ZNF641,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677006,NA,Q96N77,Q8BZ34,D4A704,NA
ENSG00000167554,HsCD00079974,ZNF610,zinc finger protein 610 [Source:HGNC Symbol;Acc:HGNC:26687],ZNF610,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000676956,NA,Q8N9Z0,,,NA
ENSG00000167555,HsCD00079573,ZNF528,zinc finger protein 528 [Source:HGNC Symbol;Acc:HGNC:29384],ZNF528,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677039,NA,Q3MIS6,,,NA
ENSG00000167562,HsCD00512859,ZNF701,zinc finger protein 701 [Source:HGNC Symbol;Acc:HGNC:25597],ZNF701,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.27,PR000676305,NA,Q9NV72,,,NA
ENSG00000167635,HsCD00509670,ZNF146,zinc finger protein 146 [Source:HGNC Symbol;Acc:HGNC:12931],ZNF146,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.55,PR000016673,NA,Q15072,Q8BQN6,,NA
ENSG00000167685,HsCD00511690,ZNF444,zinc finger protein 444 [Source:HGNC Symbol;Acc:HGNC:16052],ZNF444,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000015331,NA,Q8N0Y2,Q3TDV8,D3ZV88,NA
ENSG00000167766,HsCD00718418,ZNF83,zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158],ZNF83,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000011340,NA,P51522,,,NA
ENSG00000167771,HsCD00515896,RCOR2,REST corepressor 2 [Source:HGNC Symbol;Acc:HGNC:27455],RCOR2,Myb/SANT,Myb_DNA-binding,3,3.5,3.5.1,3.5.1.2,PR000694174,NA,Q8IZ40,Q8C796,Q5FWT8,NA
ENSG00000167785,HsCD00080008,ZNF558,zinc finger protein 558 [Source:HGNC Symbol;Acc:HGNC:26422],ZNF558,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.43,PR000677654,NA,Q96NG5,,,NA
ENSG00000167800,HsCD00719299,TBX10,T-box 10 [Source:HGNC Symbol;Acc:HGNC:11593],TBX10,T-box,T-box,6,6.5,6.5.3,,PR000674616,NA,O75333,Q810F8,D3ZAQ3,NA
ENSG00000167840,HsCD00079797,ZNF232,zinc finger protein 232 [Source:HGNC Symbol;Acc:HGNC:13026],ZNF232,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.10,PR000453012,NA,Q9UNY5,,,NA
ENSG00000167967,HsCD00514386,E4F1,E4F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3121],E4F1,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000029344,NA,Q66K89,Q8CCE9,F1MAM9,NA
ENSG00000167981,HsCD00079882,ZNF597,zinc finger protein 597 [Source:HGNC Symbol;Acc:HGNC:26573],ZNF597,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000676926,NA,Q96LX8,E9Q6S0,Q6AZ70,NA
ENSG00000168062,HsCD00745798,BATF2,"basic leucine zipper transcription factor, ATF-like 2 [Source:HGNC Symbol;Acc:HGNC:25163]",BATF2,bZIP,bZIP_1,1,1.1,1.1.4,,PR000450714,NA,Q8N1L9,Q8R1H8,D3ZT85,NA
ENSG00000168214,HsCD00079811,RBPJ,recombination signal binding protein for immunoglobulin kappa J region [Source:HGNC Symbol;Acc:HGNC:5724],RBPJ,CSL,LAG1-DNAbind,6,6.1,6.1.4,6.1.4.1,PR000016518,NA,Q06330,P31266,M0R7Q3,NA
ENSG00000168286,HsCD00041570,THAP11,THAP domain containing 11 [Source:HGNC Symbol;Acc:HGNC:23194],THAP11,THAP finger,THAP,2,2.9,2.9.1,,PR000673616,NA,Q96EK4,Q9JJD0,D3ZHX2,NA
ENSG00000168310,HsCD00510212,IRF2,interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117],IRF2,IRF,IRF,3,3.5,3.5.3,,PR000005378,NA,P14316,P23906,Q0PXQ8,NA
ENSG00000168505,HsCD00515378,GBX2,gastrulation brain homeobox 2 [Source:HGNC Symbol;Acc:HGNC:4186],GBX2,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.11,PR000005784,NA,P52951,P48031,G3V8J6,NA
ENSG00000168610,HsCD00079875,STAT3,signal transducer and activator of transcription 3 (acute-phase response factor) [Source:HGNC Symbol;Acc:HGNC:11364],STAT3,STAT,STAT_bind,6,6.2,6.2.1,,PR000008289,NA,P40763,P42227,P52631,NA
ENSG00000168661,HsCD00516182,ZNF30,zinc finger protein 30 [Source:HGNC Symbol;Acc:HGNC:13090],ZNF30,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.67,PR000677576,NA,P17039,,,NA
ENSG00000168779,HsCD00398861,SHOX2,short stature homeobox 2 [Source:HGNC Symbol;Acc:HGNC:10854],SHOX2,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.25,PR000273274,NA,O60902,P70390,O35750,NA
ENSG00000168795,HsCD00400028,ZBTB5,zinc finger and BTB domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23836],ZBTB5,C2H2 ZF,zf-C2H2,2,2.3,2.3.2,2.3.2.1,PR000446308,NA,O15062,Q7TQG0,D3ZFS3,NA
ENSG00000168826,HsCD00505648,ZBTB49,zinc finger and BTB domain containing 49 [Source:HGNC Symbol;Acc:HGNC:19883],ZBTB49,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000693950,NA,Q6ZSB9,Q8BXX2,D4A8F0,NA
ENSG00000168875,HsCD00508417,SOX14,SRY-box 14 [Source:HGNC Symbol;Acc:HGNC:11193],SOX14,Sox,HMG_box,4,4.1,4.1.1,4.1.1.2,PR000016584,NA,O95416,Q04892,B7SZV3,NA
ENSG00000169016,HsCD00508757,E2F6,E2F transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3120],E2F6,E2F,E2F_TDP,3,3.3,3.3.2,3.3.2.1,PR000005773,NA,O75461,O54917,D4ACR8,NA
ENSG00000169131,HsCD00079640,ZNF354A,zinc finger protein 354A [Source:HGNC Symbol;Acc:HGNC:11628],ZNF354A,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.64,PR000011329,NA,O60765,Q61751,Q02975,NA
ENSG00000169155,HsCD00512170,ZBTB43,zinc finger and BTB domain containing 43 [Source:HGNC Symbol;Acc:HGNC:17908],ZBTB43,C2H2 ZF,zf-C2H2,2,2.3,2.3.2,2.3.2.1,PR000451541,NA,O43298,Q9DAI4,Q5PQT4,NA
ENSG00000169297,HsCD00512228,NR0B1,nuclear receptor subfamily 0 group B member 1 [Source:HGNC Symbol;Acc:HGNC:7960],NR0B1,Unknown,UNKNOWN,2,2.1,2.1.7,,PR000006352,NA,P51843,Q61066,P70503,NA
ENSG00000169635,HsCD00073543,HIC2,hypermethylated in cancer 2 [Source:HGNC Symbol;Acc:HGNC:18595],HIC2,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.17,PR000668726,NA,Q96JB3,Q9JLZ6,D4A9X7,NA
ENSG00000169740,HsCD00079999,ZNF32,zinc finger protein 32 [Source:HGNC Symbol;Acc:HGNC:13095],ZNF32,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.41,PR000677421,NA,P17041,Q80V23,B0BNH4,NA
ENSG00000169856,HsCD00515728,ONECUT1,one cut homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8138],ONECUT1,"CUT,Homeodomain","CUT,Homeobox",3,3.1,3.1.9,3.1.9.1,PR000016419,NA,Q9UBC0,O08755,P70512,NA
ENSG00000169951,HsCD00079735,ZNF764,zinc finger protein 764 [Source:HGNC Symbol;Acc:HGNC:28200],ZNF764,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.39,PR000453719,NA,Q96H86,,,NA
ENSG00000169957,HsCD00513151,ZNF768,zinc finger protein 768 [Source:HGNC Symbol;Acc:HGNC:26273],ZNF768,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000093222,NA,Q9H5H4,Q8R0T2,D3ZGK0,NA
ENSG00000169981,HsCD00515903,ZNF35,zinc finger protein 35 [Source:HGNC Symbol;Acc:HGNC:13099],ZNF35,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000011327,NA,P13682,,,NA
ENSG00000170100,HsCD00514483,ZNF778,zinc finger protein 778 [Source:HGNC Symbol;Acc:HGNC:26479],ZNF778,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000677701,NA,Q96MU6,,,NA
ENSG00000170122,HsCD00718855,FOXD4,forkhead box D4 [Source:HGNC Symbol;Acc:HGNC:3805],FOXD4,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.4,PR000016223,NA,Q12950,Q60688,Q63249,NA
ENSG00000170166,HsCD00515084,HOXD4,homeobox D4 [Source:HGNC Symbol;Acc:HGNC:5138],HOXD4,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.4,PR000016920,NA,P09016,P10628,D4ACE1,NA
ENSG00000170260,HsCD00080051,ZNF212,zinc finger protein 212 [Source:HGNC Symbol;Acc:HGNC:13004],ZNF212,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.23,PR000678265,NA,Q9UDV6,,,NA
ENSG00000170345,HsCD00005612,FOS,FBJ murine osteosarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:HGNC:3796],FOS,bZIP,bZIP_1,1,1.1,1.1.2,1.1.2.1,PR000004852,NA,P01100,P01101,P12841,NA
ENSG00000170365,HsCD00041474,SMAD1,SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767],SMAD1,SMAD,MH1,7,7.1,7.1.1,7.1.1.1,PR000014509,NA,Q15797,P70340,P97588,NA
ENSG00000170370,HsCD00351421,EMX2,empty spiracles homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3341],EMX2,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.6,PR000010029,NA,Q04743,Q04744,D3ZCK7,NA
ENSG00000170374,HsCD00079737,SP7,Sp7 transcription factor [Source:HGNC Symbol;Acc:HGNC:17321],SP7,C2H2 ZF,zf-C2H2,2,2.3,2.3.1,2.3.1.1,PR000677009,NA,Q8TDD2,Q8VI67,Q6IMK2,NA
ENSG00000170485,HsCD00516314,NPAS2,neuronal PAS domain protein 2 [Source:HGNC Symbol;Acc:HGNC:7895],NPAS2,bHLH,HLH,1,1.2,1.2.5,1.2.5.2,PR000015681,NA,Q99743,P97460,F1MAG2,NA
ENSG00000170577,HsCD00510546,SIX2,SIX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:10888],SIX2,Homeodomain,Homeobox,3,3.1,3.1.6,3.1.6.1,PR000002257,NA,Q9NPC8,Q62232,D3ZM80,NA
ENSG00000170608,HsCD00510201,FOXA3,forkhead box A3 [Source:HGNC Symbol;Acc:HGNC:5023],FOXA3,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.1,PR000019633,NA,P55318,P35584,P32183,NA
ENSG00000170631,HsCD00514441,ZNF16,zinc finger protein 16 [Source:HGNC Symbol;Acc:HGNC:12947],ZNF16,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677353,NA,P17020,,,NA
ENSG00000170684,HsCD00513813,ZNF296,zinc finger protein 296 [Source:HGNC Symbol;Acc:HGNC:15981],ZNF296,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.15,PR000676411,NA,Q8WUU4,E9Q6W4,M0R3W4,NA
ENSG00000170802,HsCD00079586,FOXN2,forkhead box N2 [Source:HGNC Symbol;Acc:HGNC:5281],FOXN2,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.14,PR000016251,NA,P32314,E9Q7L6,F1LZM0,NA
ENSG00000170954,HsCD00079822,ZNF415,zinc finger protein 415 [Source:HGNC Symbol;Acc:HGNC:20636],ZNF415,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677516,NA,Q09FC8,,,NA
ENSG00000171116,HsCD00081629,HSFX1,"heat shock transcription factor family, X-linked 1 [Source:HGNC Symbol;Acc:HGNC:29603]",HSFX1,HSF,HSF_DNA-bind,3,3.4,3.4.1,,PR000713580,NA,Q9UBD0,,,NA
ENSG00000171161,HsCD00622809,ZNF672,zinc finger protein 672 [Source:HGNC Symbol;Acc:HGNC:26179],ZNF672,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.66,PR000677015,NA,Q499Z4,Q99LH4,Q642B2,NA
ENSG00000171163,HsCD00515891,ZNF692,zinc finger protein 692 [Source:HGNC Symbol;Acc:HGNC:26049],ZNF692,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.3,PR000444554,NA,Q9BU19,Q3U381,B2GUW5,NA
ENSG00000171223,HsCD00744561,JUNB,jun B proto-oncogene [Source:HGNC Symbol;Acc:HGNC:6205],JUNB,bZIP,bZIP_1,1,1.1,1.1.1,1.1.1.1,PR000010532,NA,P17275,P09450,P24898,NA
ENSG00000171295,HsCD00080067,ZNF440,zinc finger protein 440 [Source:HGNC Symbol;Acc:HGNC:20874],ZNF440,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.33,PR000449093,NA,Q8IYI8,,,NA
ENSG00000171425,HsCD00040695,ZNF581,zinc finger protein 581 [Source:HGNC Symbol;Acc:HGNC:25017],ZNF581,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.15,PR000453329,NA,Q9P0T4,,,NA
ENSG00000171443,HsCD00719078,ZNF524,zinc finger protein 524 [Source:HGNC Symbol;Acc:HGNC:28322],ZNF524,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.15,PR000676935,NA,Q96C55,Q9D0B1,,NA
ENSG00000171448,HsCD00079602,ZBTB26,zinc finger and BTB domain containing 26 [Source:HGNC Symbol;Acc:HGNC:23383],ZBTB26,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.11,PR000677070,NA,Q9HCK0,Q6P9Q3,D3ZG35,NA
ENSG00000171466,HsCD00079583,ZNF562,zinc finger protein 562 [Source:HGNC Symbol;Acc:HGNC:25950],ZNF562,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.45,PR000677156,NA,Q6V9R5,,,NA
ENSG00000171469,HsCD00511349,ZNF561,zinc finger protein 561 [Source:HGNC Symbol;Acc:HGNC:28684],ZNF561,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.45,PR000676995,NA,Q8N587,,,NA
ENSG00000171476,HsCD00746146,HOPX,HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961],HOPX,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.11,PR000711461,NA,Q9BPY8,Q8R1H0,Q78ZR5,NA
ENSG00000171532,HsCD00515401,NEUROD2,neuronal differentiation 2 [Source:HGNC Symbol;Acc:HGNC:7763],NEUROD2,bHLH,HLH,1,1.2,1.2.3,1.2.3.4,PR000010679,NA,Q15784,Q62414,Q63689,NA
ENSG00000171540,HsCD00080042,OTP,orthopedia homeobox [Source:HGNC Symbol;Acc:HGNC:8518],OTP,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.16,PR000677477,NA,Q5XKR4,O09113,G3V7E0,NA
ENSG00000171574,HsCD00079995,ZNF584,zinc finger protein 584 [Source:HGNC Symbol;Acc:HGNC:27318],ZNF584,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000676845,NA,Q8IVC4,,,NA
ENSG00000171606,HsCD00514385,ZNF274,zinc finger protein 274 [Source:HGNC Symbol;Acc:HGNC:13068],ZNF274,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000275425,NA,Q96GC6,,,NA
ENSG00000171649,HsCD00718583,ZIK1,zinc finger protein interacting with K protein 1 [Source:HGNC Symbol;Acc:HGNC:33104],ZIK1,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.41,PR000677724,NA,Q3SY52,Q80YP6,,NA
ENSG00000171786,HsCD00351842,NHLH1,nescient helix-loop-helix 1 [Source:HGNC Symbol;Acc:HGNC:7817],NHLH1,bHLH,HLH,1,1.2,1.2.3,1.2.3.1,PR000008429,NA,Q02575,Q02576,D3ZN93,NA
ENSG00000171817,HsCD00505398,ZNF540,zinc finger protein 540 [Source:HGNC Symbol;Acc:HGNC:25331],ZNF540,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.67,PR000669229,NA,Q8NDQ6,,,NA
ENSG00000171827,HsCD00718822,ZNF570,zinc finger protein 570 [Source:HGNC Symbol;Acc:HGNC:26416],ZNF570,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.31,PR000676944,NA,Q96NI8,,,NA
ENSG00000171940,HsCD00506024,ZNF217,zinc finger protein 217 [Source:HGNC Symbol;Acc:HGNC:13009],ZNF217,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.2,PR000444669,NA,O75362,Q3U0X6,D4AB75,NA
ENSG00000171970,HsCD00080066,ZNF57,zinc finger protein 57 [Source:HGNC Symbol;Acc:HGNC:13125],ZNF57,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.33,PR000677619,NA,Q68EA5,,,NA
ENSG00000172000,HsCD00079605,ZNF556,zinc finger protein 556 [Source:HGNC Symbol;Acc:HGNC:25669],ZNF556,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677554,NA,Q9HAH1,,,NA
ENSG00000172006,HsCD00513869,ZNF554,zinc finger protein 554 [Source:HGNC Symbol;Acc:HGNC:26629],ZNF554,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677602,NA,Q86TJ5,,,NA
ENSG00000172216,HsCD00296598,CEBPB,"CCAAT/enhancer binding protein (C/EBP), beta [Source:HGNC Symbol;Acc:HGNC:1834]",CEBPB,bZIP,bZIP_1,1,1.1,1.1.8,1.1.8.1,PR000014716,NA,P17676,P28033,P21272,NA
ENSG00000172238,HsCD00079687,ATOH1,atonal bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:797],ATOH1,bHLH,HLH,1,1.2,1.2.3,1.2.3.4,PR000009742,NA,Q92858,P48985,D3ZQL9,NA
ENSG00000172273,HsCD00040333,HINFP,histone H4 transcription factor [Source:HGNC Symbol;Acc:HGNC:17850],HINFP,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.21,PR000335343,NA,Q9BQA5,Q8K1K9,D3ZAT1,NA
ENSG00000172379,HsCD00351486,ARNT2,aryl hydrocarbon receptor nuclear translocator 2 [Source:HGNC Symbol;Acc:HGNC:16876],ARNT2,bHLH,HLH,1,1.2,1.2.5,1.2.5.2,PR000009727,NA,Q9HBZ2,Q61324,Q78E60,NA
ENSG00000172466,HsCD00510778,ZNF24,zinc finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13032],ZNF24,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.10,PR000011323,NA,P17028,Q91VN1,Q7TNK3,NA
ENSG00000172468,HsCD00079928,HSFY1,"heat shock transcription factor, Y-linked 1 [Source:HGNC Symbol;Acc:HGNC:18568]",HSFY1,HSF,HSF_DNA-bind,3,3.4,3.4.1,,PR000712490,NA,Q96LI6,Q80Y37,Q5XIQ7,NA
ENSG00000172748,HsCD00512538,ZNF596,zinc finger protein 596 [Source:HGNC Symbol;Acc:HGNC:27268],ZNF596,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000676974,NA,Q8TC21,Q80W31,,NA
ENSG00000172789,HsCD00081215,HOXC5,homeobox C5 [Source:HGNC Symbol;Acc:HGNC:5127],AC012531.1,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.5,PR000019781,NA,Q00444,P32043,D3ZP88,NA
ENSG00000172818,HsCD00296411,OVOL1,ovo-like zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:8525],OVOL1,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.17,PR000461144,NA,O14753,Q9WTJ2,D4A445,NA
ENSG00000172819,HsCD00515692,RARG,"retinoic acid receptor, gamma [Source:HGNC Symbol;Acc:HGNC:9866]",RARG,Nuclear receptor,zf-C4,2,2.1,2.1.2,2.1.2.1,PR000014106,NA,P13631,P18911,D3ZF61,NA
ENSG00000172845,HsCD00353732,SP3,Sp3 transcription factor [Source:HGNC Symbol;Acc:HGNC:11208],SP3,C2H2 ZF,zf-C2H2,2,2.3,2.3.1,2.3.1.1,PR000013903,NA,Q02447,O70494,F1M8W3,NA
ENSG00000172888,HsCD00079967,ZNF621,zinc finger protein 621 [Source:HGNC Symbol;Acc:HGNC:24787],ZNF621,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.35,PR000676880,NA,Q6ZSS3,,,NA
ENSG00000173011,HsCD00745371,TADA2B,transcriptional adaptor 2B [Source:HGNC Symbol;Acc:HGNC:30781],TADA2B,Myb/SANT,Myb_DNA-binding,3,3.5,3.5.1,3.5.1.6,PR000671170,NA,Q86TJ2,D3Z4Z0,B5DFL8,NA
ENSG00000173039,HsCD00507870,RELA,v-rel avian reticuloendotheliosis viral oncogene homolog A [Source:HGNC Symbol;Acc:HGNC:9955],RELA,Rel,RHD,6,6.1,6.1.1,6.1.1.2,PR000008318,NA,Q04206,Q04207,Q7TQN4,NA
ENSG00000173041,HsCD00513270,ZNF680,zinc finger protein 680 [Source:HGNC Symbol;Acc:HGNC:26897],ZNF680,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677754,NA,Q8NEM1,,,NA
ENSG00000173153,HsCD00079872,ESRRA,estrogen-related receptor alpha [Source:HGNC Symbol;Acc:HGNC:3471],ESRRA,Nuclear receptor,zf-C4,2,2.1,2.1.1,2.1.1.2,PR000010062,NA,P11474,O08580,Q5QJV7,NA
ENSG00000173258,HsCD00719242,ZNF483,zinc finger protein 483 [Source:HGNC Symbol;Acc:HGNC:23384],ZNF483,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000676954,NA,Q8TF39,A2ALW2,,NA
ENSG00000173275,HsCD00079545,ZNF449,zinc finger protein 449 [Source:HGNC Symbol;Acc:HGNC:21039],ZNF449,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000676847,NA,Q6P9G9,Q8CB76,M0R5T3,NA
ENSG00000173276,HsCD00516410,ZBTB21,zinc finger and BTB domain containing 21 [Source:HGNC Symbol;Acc:HGNC:13083],ZNF295,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000676550,NA,Q9ULJ3,E9Q3R9,,NA
ENSG00000173404,HsCD00744623,INSM1,insulinoma associated 1 [Source:HGNC Symbol;Acc:HGNC:6090],INSM1,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.16,PR000012904,NA,Q01101,Q63ZV0,,NA
ENSG00000173451,HsCD00081418,THAP2,"THAP domain containing, apoptosis associated protein 2 [Source:HGNC Symbol;Acc:HGNC:20854]",THAP2,THAP finger,THAP,2,2.9,2.9.1,,PR000697556,NA,Q9H0W7,Q9D305,D3ZAX9,NA
ENSG00000173473,HsCD00297005,SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1 [Source:HGNC Symbol;Acc:HGNC:11104]",SMARCC1,Myb/SANT,Myb_DNA-binding,3,3.5,3.5.1,3.5.1.6,PR000008989,NA,Q92922,P97496,D3ZJU5,NA
ENSG00000173673,HsCD00745293,HES3,hes family bHLH transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:26226],HES3,bHLH,HLH,1,1.2,1.2.4,1.2.4.1,PR000677814,NA,Q5TGS1,Q61657,Q04667,NA
ENSG00000173875,HsCD00079557,ZNF791,zinc finger protein 791 [Source:HGNC Symbol;Acc:HGNC:26895],ZNF791,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677681,NA,Q3KP31,,,NA
ENSG00000173917,HsCD00080099,HOXB2,homeobox B2 [Source:HGNC Symbol;Acc:HGNC:5113],HOXB2,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.2,PR000005466,NA,P14652,P0C1T1,D4A426,NA
ENSG00000173976,HsCD00719319,RAX2,retina and anterior neural fold homeobox 2 [Source:HGNC Symbol;Acc:HGNC:18286],RAX2,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.22,PR000671346,NA,Q96IS3,,,NA
ENSG00000174255,HsCD00718355,ZNF80,zinc finger protein 80 [Source:HGNC Symbol;Acc:HGNC:13155],ZNF80,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677425,NA,P51504,,,NA
ENSG00000174282,HsCD00516400,ZBTB4,zinc finger and BTB domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23847],ZBTB4,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000676313,NA,Q9P1Z0,Q5F293,D4A8X0,NA
ENSG00000174332,HsCD00079827,GLIS1,GLIS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:29525],GLIS1,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.1,PR000676946,NA,Q8NBF1,Q8K1M4,F1LVY3,NA
ENSG00000174576,HsCD00079836,NPAS4,neuronal PAS domain protein 4 [Source:HGNC Symbol;Acc:HGNC:18983],NPAS4,bHLH,HLH,1,1.2,1.2.5,1.2.5.4,PR000444524,NA,Q8IUM7,Q8BGD7,Q8CJH6,NA
ENSG00000174652,HsCD00353767,ZNF266,zinc finger protein 266 [Source:HGNC Symbol;Acc:HGNC:13059],ZNF266,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000677181,NA,Q14584,,,NA
ENSG00000174738,HsCD00305020,NR1D2,nuclear receptor subfamily 1 group D member 2 [Source:HGNC Symbol;Acc:HGNC:7963],NR1D2,Nuclear receptor,zf-C4,2,2.1,2.1.2,2.1.2.3,PR000457624,NA,Q14995,Q60674,Q63504,NA
